onset	duration	trial_type	trial	intensity	latency	response_time	pressed_first	agency	alpha_mean	alpha_scale	alpha_mu	alpha_sigma	beta_mean	beta_scale	beta_mu	beta_sigma
4.845272752000255	0	stimulation	1	24	0.4064211689997137	0.405095100402832	True	1	448.1100672801942	490.3843152839175	5.711361009030418	0.887330692698073	0.0169999999999999	0.0049999999999999	-4.116025083823832	0.2880387088497328
18.011996882999938	0	stimulation	2	24	0.26708930300037537	0.3001539707183838	False	0	242.47032386117337	161.8943439388092	5.306545734405518	0.6071797013282776	0.0169992595810769	0.0045141960645294	-4.108656883239746	0.2610417306423187
26.5454907620001	0	stimulation	3	24	0.36401126100008696	0.3708839416503906	False	1	336.3469482543012	148.02183723092057	5.729624271392822	0.4207586944103241	0.0166206304293916	0.0044986757065478	-4.1324615478515625	0.2658984363079071
35.64664932400001	0	stimulation	4	24	0.2619723350003369	0.2916440963745117	False	1	273.14028675657454	92.76387160018407	5.555405139923096	0.3303948938846588	0.0168012501999584	0.0046709162086551	-4.123526096343994	0.2728520333766937
43.51207235200036	0	stimulation	5	24	0.13708492099976866	0.44736695289611816	False	0	245.3146308501886	88.16446160336169	5.441802978515625	0.3485358357429504	0.0164489527912477	0.0046921683195625	-4.146608352661133	0.2796958684921264
51.195479485000305	0	stimulation	6	24	0.17228814200007037	0.2098710536956787	False	0	242.3154738638856	72.19484216117073	5.447717666625977	0.2916258573532104	0.0161294445461897	0.0043271894617621	-4.161859512329102	0.263631135225296
57.31310017400028	0	stimulation	7	24	0.256244520999644	0.2932097911834717	False	0	262.9561347727257	62.44918351584746	5.544553279876709	0.2342389822006225	0.0160578575807486	0.0045098394001604	-4.1695170402526855	0.2755360603332519
65.26304064000033	0	stimulation	8	24	0.1991505269998015	0.22829508781433103	False	1	289.17055079496936	56.34388451256495	5.648385524749756	0.1930343508720398	0.0175415753918324	0.0051115902248217	-4.08393144607544	0.2854819297790527
73.22888225199995	0	stimulation	9	24	0.26130692300012015	0.287524938583374	False	0	264.0826361445197	55.813549236898005	5.554412364959717	0.2090440392494201	0.0155493283032055	0.0041493252786556	-4.198131561279297	0.2622736096382141
79.29696021200016	0	stimulation	10	24	0.24866038299978754	0.2796170711517334	False	0	274.1306341653079	54.4419209612555	5.594263076782227	0.196680873632431	0.0156877466723868	0.0041992491293644	-4.189475536346436	0.2630596756935119
86.07884407700021	0	stimulation	11	24	0.24708174899978985	0.27660703659057617	False	0	280.07755747961625	47.51520146922682	5.620879173278809	0.1684481054544448	0.0157710730656662	0.0039893479372772	-4.180588722229004	0.2490417063236236
91.6138328750003	0	stimulation	12	24	0.28093524099995193	0.30263209342956543	False	1	299.8309226398908	47.179334469702376	5.6909894943237305	0.1563920080661773	0.0158196108389868	0.0041879676119994	-4.180373191833496	0.2602624595165252
97.27999076800006	0	stimulation	13	24	0.22820051500002592	0.2574789524078369	False	0	276.36153466452134	41.90263569747916	5.610345363616943	0.1507617533206939	0.0160794642583466	0.0042419518725743	-4.163853168487549	0.2593871057033539
104.79553082700022	0	stimulation	14	24	0.25938639700007116	0.25813817977905273	True	1	291.14236774915366	46.36095479149337	5.66129207611084	0.1582422703504562	0.0164946051647361	0.0042093993187945	-4.136268615722656	0.2511840164661407
110.32891904500002	0	stimulation	15	24	0.22582384399993316	0.2556462287902832	False	0	274.01742305504297	35.41139171198892	5.604910373687744	0.1286959052085876	0.0175142874121221	0.0048715503303628	-4.081997871398926	0.2729819118976593
116.57880194100017	0	stimulation	16	24	0.26491269699999975	0.2918629646301269	False	0	281.7024978465635	33.2229639347539	5.633944988250732	0.1175291761755943	0.0170805012443152	0.0047006258494175	-4.106320858001709	0.2701966464519501
123.59668125300004	0	stimulation	17	24	0.33205704900001365	0.3308701515197754	True	1	292.7431856530497	36.31179933327231	5.671661376953125	0.1235665678977966	0.0164093318590719	0.0043659398337091	-4.144103527069092	0.261527955532074
128.8955587180003	0	stimulation	18	24	0.32836597000004986	0.35590410232543945	False	0	291.446882862713	35.16981538610822	5.667629241943359	0.1202374920248985	0.017253199473556	0.0043210386151773	-4.090175628662109	0.2466493546962738
133.3789576940003	0	stimulation	19	24	0.23323141899982147	0.2666909694671631	False	0	290.3110188862641	34.27620146608852	5.664031028747559	0.1176588162779808	0.0166494181648443	0.0046521233520363	-4.132967948913574	0.2741822004318237
138.195646571	0	stimulation	20	24	0.28196989400021266	0.31999802589416504	False	0	305.8429239307593	32.833000797672625	5.717342376708984	0.1070445999503135	0.0160693638657983	0.0041585052879744	-4.163251876831055	0.2546024024486542
144.92892354000014	0	stimulation	21	24	0.30842429299991636	0.33646488189697266	False	1	304.281876841627	31.20113213539738	5.712724685668945	0.1022723093628883	0.0168975471618347	0.0044312510124571	-4.113841533660889	0.2578942775726318
149.48026273300002	0	stimulation	22	24	0.25204738200000065	0.29332709312438965	False	0	297.1004912825498	30.49616621993017	5.6888298988342285	0.1023771166801452	0.0177645289110532	0.0045871362193671	-4.062825679779053	0.2540634274482727
154.09566599300024	0	stimulation	23	24	0.3399452349999592	0.3768610954284668	False	0	312.3914329397918	29.82105655537263	5.739721298217773	0.0952438563108444	0.0178385264265895	0.0047946882098028	-4.061271667480469	0.2641094923019409
159.61350793500014	0	stimulation	24	24	0.25426084399987303	0.29111385345458984	False	0	316.0039689590508	33.49865963934353	5.750167369842529	0.1057109609246254	0.017549378960395	0.0044223971637397	-4.073520660400391	0.2481287717819214
165.41251711199993	0	stimulation	25	24	0.24243485800025155	0.2412691116333008	True	1	317.57836903991523	29.845370082828296	5.756328105926514	0.093771144747734	0.0161566058619642	0.0041285350607195	-4.157052993774414	0.2515023350715637
170.22897227300018	0	stimulation	26	24	0.2711036559999229	0.281749963760376	False	1	312.1691374256542	27.710797779638813	5.739620685577393	0.0885941609740257	0.0173757288634433	0.0044992291331514	-4.085129261016846	0.2547481954097748
176.31232247100024	0	stimulation	27	24	0.30941737400007696	0.30821800231933594	True	1	301.3152951631753	28.61470709317444	5.703668117523193	0.0947532728314399	0.0172685390405299	0.0045049848067725	-4.091789722442627	0.2565959393978119
180.91218468800025	0	stimulation	28	24	0.31031233799967595	0.32442283630371094	False	1	309.1168947028815	25.257548326066143	5.730392456054688	0.0815726593136787	0.0178721946909614	0.0046949133833492	-4.05787467956543	0.2583235800266266
186.1622969160003	0	stimulation	29	24	0.303780672999892	0.32842493057250977	False	0	296.7756652703429	25.199760253151496	5.689384460449219	0.0847591534256935	0.0167290759183504	0.0040516265970208	-4.119107246398926	0.2387477606534958
